"yearmonth","country","value"
201109,"Estonia",114927
201110,"Estonia",165520
201111,"Estonia",187171
201112,"Estonia",158720
201201,"Estonia",148592
201202,"Estonia",68601
201203,"Estonia",147119
201204,"Estonia",49668
201205,"Estonia",127009
201206,"Estonia",107902
201207,"Estonia",99014
201208,"Estonia",199707
201209,"Estonia",82458
201210,"Estonia",136462
201211,"Estonia",150098
201212,"Estonia",199509
201301,"Estonia",120928
201302,"Estonia",224634
201303,"Estonia",122039
201304,"Estonia",100749
201305,"Estonia",130231
201306,"Estonia",116884
201307,"Estonia",145778
201308,"Estonia",212368
201309,"Estonia",123404
201310,"Estonia",911897
201311,"Estonia",781721
201312,"Estonia",103667
201401,"Estonia",171222
201402,"Estonia",102665
201403,"Estonia",187005
201404,"Estonia",131969
201405,"Estonia",92808
201406,"Estonia",100695
201407,"Estonia",192298
201408,"Estonia",130792
201409,"Estonia",127564
201410,"Estonia",145239
201411,"Estonia",267909
201412,"Estonia",379817
201501,"Estonia",462294
201502,"Estonia",166079
201503,"Estonia",308855
201504,"Estonia",124073
201505,"Estonia",198992
201506,"Estonia",185219
201507,"Estonia",349511
201508,"Estonia",239002
201509,"Estonia",178143
201510,"Estonia",222595
201511,"Estonia",555191
201512,"Estonia",860788
201601,"Estonia",844992
201602,"Estonia",627619
201603,"Estonia",1080332
201604,"Estonia",227765
201605,"Estonia",303866
201606,"Estonia",345250
201607,"Estonia",310437
201608,"Estonia",484660
201609,"Estonia",649521
201610,"Estonia",2728678
201611,"Estonia",414356
201612,"Estonia",490487
201701,"Estonia",730978
201702,"Estonia",743908
201703,"Estonia",1003144
201704,"Estonia",768235
201705,"Estonia",878442
201706,"Estonia",1163421
201707,"Estonia",370303
201708,"Estonia",894257
201709,"Estonia",714773
201710,"Estonia",1145230
201711,"Estonia",703293
201712,"Estonia",1148426
201801,"Estonia",733337
201802,"Estonia",545734
201803,"Estonia",455196
201804,"Estonia",1014926
201805,"Estonia",539370
201806,"Estonia",898693
201807,"Estonia",1212113
201808,"Estonia",410637
201809,"Estonia",847838
201810,"Estonia",792227
201811,"Estonia",732340
201812,"Estonia",276256
201901,"Estonia",761460
201902,"Estonia",944035
201903,"Estonia",1294720
201904,"Estonia",424498
201905,"Estonia",1751184
201906,"Estonia",645964
201907,"Estonia",987393
201908,"Estonia",2339649
201909,"Estonia",1219143
201910,"Estonia",1114459
201911,"Estonia",1514938
201912,"Estonia",930017
202001,"Estonia",1790682
202002,"Estonia",2216291
202003,"Estonia",1484562
202004,"Estonia",265455
202005,"Estonia",748565
202006,"Estonia",844266
202007,"Estonia",434777
202008,"Estonia",1031975
202009,"Estonia",747330
202010,"Estonia",1316993
202011,"Estonia",1110511
202012,"Estonia",1183220
202101,"Estonia",1792618
202102,"Estonia",955516
202103,"Estonia",1506212
202104,"Estonia",831521
202105,"Estonia",988620
202106,"Estonia",999648
202107,"Estonia",2552100
202108,"Estonia",1470596
202109,"Estonia",1581413
202110,"Estonia",1825080
202111,"Estonia",1331674
202112,"Estonia",1812203
200302,"Eswatini",2820776
200303,"Eswatini",4682288
200304,"Eswatini",4048137
200305,"Eswatini",4478246
200306,"Eswatini",2328100
200307,"Eswatini",5367560
200308,"Eswatini",5736797
200309,"Eswatini",5068654
200310,"Eswatini",7947153
200311,"Eswatini",3113848
200312,"Eswatini",2623555
200401,"Eswatini",8912139
200402,"Eswatini",1741962
200403,"Eswatini",3419775
200404,"Eswatini",5297876
200405,"Eswatini",2757485
200406,"Eswatini",6059846
200407,"Eswatini",6274337
200408,"Eswatini",5833947
200409,"Eswatini",5539322
200410,"Eswatini",8942510
200411,"Eswatini",5019431
200412,"Eswatini",5131017
200501,"Eswatini",8203756
200502,"Eswatini",7123451
200503,"Eswatini",7088139
200504,"Eswatini",3106012
200505,"Eswatini",6233273
200506,"Eswatini",6087172
200507,"Eswatini",4924110
200508,"Eswatini",8466299
200509,"Eswatini",10116810
200510,"Eswatini",3978497
200511,"Eswatini",4020515
200512,"Eswatini",3473523
200601,"Eswatini",6776072
200602,"Eswatini",5146899
200603,"Eswatini",5582744
200604,"Eswatini",1741410
200605,"Eswatini",4989883
200606,"Eswatini",4314570
200607,"Eswatini",4687017
200608,"Eswatini",5310825
200609,"Eswatini",3495003
200610,"Eswatini",4016689
200611,"Eswatini",6878864
200612,"Eswatini",206136
200701,"Eswatini",10938639
200702,"Eswatini",4183812
200703,"Eswatini",195015
200704,"Eswatini",4151354
200705,"Eswatini",8059720
200706,"Eswatini",2705357
200707,"Eswatini",5365398
200708,"Eswatini",6305919
200709,"Eswatini",4219331
200710,"Eswatini",3998361
200711,"Eswatini",3896973
200712,"Eswatini",2800494
200801,"Eswatini",3411072
200802,"Eswatini",2633479
200803,"Eswatini",3328288
200804,"Eswatini",4190041
200805,"Eswatini",5859275
200806,"Eswatini",4680484
200807,"Eswatini",2745159
200808,"Eswatini",1343606
200809,"Eswatini",5461559
200810,"Eswatini",5287655
200811,"Eswatini",165672
200812,"Eswatini",708142
200901,"Eswatini",2921431
200902,"Eswatini",4161140
200903,"Eswatini",5362723
200904,"Eswatini",4654664
200905,"Eswatini",4563595
200906,"Eswatini",68319
200907,"Eswatini",925371
200908,"Eswatini",1823797
200909,"Eswatini",6349947
200910,"Eswatini",4623707
200911,"Eswatini",5041749
200912,"Eswatini",4651045
201001,"Eswatini",3984587
201002,"Eswatini",4080940
201003,"Eswatini",4727167
201004,"Eswatini",3342449
201005,"Eswatini",3247029
201006,"Eswatini",1664940
201007,"Eswatini",4567122
201008,"Eswatini",3034813
201009,"Eswatini",1802344
201010,"Eswatini",1859052
201011,"Eswatini",65
201012,"Eswatini",1268461
201101,"Eswatini",2282759
201102,"Eswatini",24285
201103,"Eswatini",1949978
201104,"Eswatini",960243
201105,"Eswatini",979764
201106,"Eswatini",2359
201107,"Eswatini",1576789
201108,"Eswatini",5130
201109,"Eswatini",12135
201110,"Eswatini",467175
201111,"Eswatini",21599
201112,"Eswatini",15060
201201,"Eswatini",1128
201202,"Eswatini",1066
201203,"Eswatini",724
201204,"Eswatini",618
201205,"Eswatini",13499
201206,"Eswatini",6084
201207,"Eswatini",2612
201208,"Eswatini",39853
201210,"Eswatini",1925
201211,"Eswatini",267
201212,"Eswatini",185
201301,"Eswatini",2911
201302,"Eswatini",1845
201303,"Eswatini",435
201304,"Eswatini",1523
201305,"Eswatini",21484
201306,"Eswatini",6359
201307,"Eswatini",352
201308,"Eswatini",3062
201309,"Eswatini",1566
201310,"Eswatini",2772
201311,"Eswatini",1741
201312,"Eswatini",19953
201401,"Eswatini",17673
201402,"Eswatini",11010
201403,"Eswatini",399
201404,"Eswatini",2061
201405,"Eswatini",1359
201406,"Eswatini",729
201407,"Eswatini",12577
201408,"Eswatini",41033
201409,"Eswatini",47591
201410,"Eswatini",4688
201411,"Eswatini",32174
201412,"Eswatini",1331
201502,"Eswatini",1790
201503,"Eswatini",49906
201504,"Eswatini",7675
201505,"Eswatini",999
201506,"Eswatini",675
201507,"Eswatini",3579
201508,"Eswatini",96906
201509,"Eswatini",19910
201510,"Eswatini",24813
201511,"Eswatini",103950
201512,"Eswatini",91188
201601,"Eswatini",45503
201602,"Eswatini",246
201603,"Eswatini",90536
201604,"Eswatini",20676
201605,"Eswatini",1246
201606,"Eswatini",22173
201607,"Eswatini",316
201608,"Eswatini",46867
201609,"Eswatini",33980
201610,"Eswatini",34278
201611,"Eswatini",51192
201612,"Eswatini",46857
201701,"Eswatini",50549
201702,"Eswatini",80229
201703,"Eswatini",28938
201704,"Eswatini",62389
201705,"Eswatini",7210
201706,"Eswatini",3885
201707,"Eswatini",42829
201708,"Eswatini",51005
201709,"Eswatini",567928
201710,"Eswatini",26962
201711,"Eswatini",5460
201712,"Eswatini",6582
201801,"Eswatini",4959
201802,"Eswatini",5339
201803,"Eswatini",11225
201804,"Eswatini",44446
201805,"Eswatini",8292
201806,"Eswatini",2081
201807,"Eswatini",18230
201808,"Eswatini",158631
201809,"Eswatini",8362
201810,"Eswatini",11774
201811,"Eswatini",121175
201812,"Eswatini",8582
201901,"Eswatini",15498
201902,"Eswatini",2313
201903,"Eswatini",2457
201904,"Eswatini",1543
201905,"Eswatini",7433
201906,"Eswatini",641
201907,"Eswatini",54
201908,"Eswatini",1383
201909,"Eswatini",456
201910,"Eswatini",9855
201911,"Eswatini",2521
201912,"Eswatini",16660
202001,"Eswatini",4039
202002,"Eswatini",2950
202003,"Eswatini",9860
202004,"Eswatini",15920
202005,"Eswatini",9962
202006,"Eswatini",3771
202007,"Eswatini",17448
202008,"Eswatini",8626
202009,"Eswatini",106845
202010,"Eswatini",1172
202011,"Eswatini",247
202012,"Eswatini",1596
202101,"Eswatini",3320
202102,"Eswatini",92201
202103,"Eswatini",7757
202104,"Eswatini",521
202105,"Eswatini",2458
202106,"Eswatini",6977
202107,"Eswatini",2256
202108,"Eswatini",3245
202109,"Eswatini",2360
202110,"Eswatini",2600
202111,"Eswatini",20432
202112,"Eswatini",21093
200001,"Ethiopia",85777
200004,"Ethiopia",8219
200005,"Ethiopia",108534
200007,"Ethiopia",10263
200010,"Ethiopia",2406
200011,"Ethiopia",103421
200012,"Ethiopia",8935
200101,"Ethiopia",5070
200103,"Ethiopia",5813
200104,"Ethiopia",115374
200105,"Ethiopia",3885
200106,"Ethiopia",28153
200107,"Ethiopia",99054
200109,"Ethiopia",41599
200110,"Ethiopia",144035
200112,"Ethiopia",11693
200201,"Ethiopia",70461
200202,"Ethiopia",276
200203,"Ethiopia",2302
200204,"Ethiopia",9936
200205,"Ethiopia",810
200206,"Ethiopia",93969
200207,"Ethiopia",26762
200208,"Ethiopia",2910
200210,"Ethiopia",20047
200211,"Ethiopia",173529
200301,"Ethiopia",372
200302,"Ethiopia",19094
200303,"Ethiopia",11956
200304,"Ethiopia",71759
200305,"Ethiopia",15580
200307,"Ethiopia",6744
200308,"Ethiopia",3808
200309,"Ethiopia",129612
200310,"Ethiopia",6716
200311,"Ethiopia",6931
200312,"Ethiopia",85875
200401,"Ethiopia",14934
200402,"Ethiopia",10444
200403,"Ethiopia",117885
200404,"Ethiopia",25390
200405,"Ethiopia",24761
200406,"Ethiopia",3340
200407,"Ethiopia",94657
200408,"Ethiopia",60171
200409,"Ethiopia",71595
200410,"Ethiopia",25548
200411,"Ethiopia",25218
200412,"Ethiopia",65585
200501,"Ethiopia",42357
200502,"Ethiopia",386
200503,"Ethiopia",81500
200504,"Ethiopia",109055
200505,"Ethiopia",144094
200506,"Ethiopia",108840
200507,"Ethiopia",14677
200508,"Ethiopia",173259
200509,"Ethiopia",14761
200510,"Ethiopia",1937
200511,"Ethiopia",69666
200512,"Ethiopia",42799
200601,"Ethiopia",26594
200602,"Ethiopia",110387
200603,"Ethiopia",164664
200604,"Ethiopia",19763
200605,"Ethiopia",113286
200607,"Ethiopia",864
200608,"Ethiopia",223934
200609,"Ethiopia",325218
200610,"Ethiopia",1306
200611,"Ethiopia",18301
200612,"Ethiopia",15220
200701,"Ethiopia",110376
200702,"Ethiopia",186577
200703,"Ethiopia",36580
200704,"Ethiopia",96026
200705,"Ethiopia",146426
200706,"Ethiopia",120244
200707,"Ethiopia",133340
200708,"Ethiopia",89538
200709,"Ethiopia",166701
200710,"Ethiopia",142331
200711,"Ethiopia",198703
200712,"Ethiopia",119294
200802,"Ethiopia",5282
200803,"Ethiopia",210208
200804,"Ethiopia",245857
200805,"Ethiopia",200002
200806,"Ethiopia",251995
200807,"Ethiopia",104603
200808,"Ethiopia",171628
200809,"Ethiopia",138027
200810,"Ethiopia",309078
200811,"Ethiopia",317447
200812,"Ethiopia",625773
200901,"Ethiopia",38359
200902,"Ethiopia",222433
200903,"Ethiopia",305241
200904,"Ethiopia",140830
200905,"Ethiopia",512254
200906,"Ethiopia",150782
200907,"Ethiopia",468965
200908,"Ethiopia",355
200909,"Ethiopia",8693
200910,"Ethiopia",543803
200911,"Ethiopia",19715
200912,"Ethiopia",627388
201001,"Ethiopia",27221
201002,"Ethiopia",306621
201003,"Ethiopia",176784
201004,"Ethiopia",254377
201005,"Ethiopia",262565
201006,"Ethiopia",311083
201007,"Ethiopia",142812
201008,"Ethiopia",1172978
201009,"Ethiopia",110231
201010,"Ethiopia",306010
201011,"Ethiopia",153841
201012,"Ethiopia",385984
201102,"Ethiopia",170734
201103,"Ethiopia",186284
201104,"Ethiopia",164916
201105,"Ethiopia",342788
201106,"Ethiopia",39957
201107,"Ethiopia",538902
201108,"Ethiopia",621554
201109,"Ethiopia",711478
201110,"Ethiopia",202960
201111,"Ethiopia",704325
201112,"Ethiopia",54808
201201,"Ethiopia",9421
201202,"Ethiopia",675726
201203,"Ethiopia",636009
201204,"Ethiopia",182430
201205,"Ethiopia",889404
201206,"Ethiopia",56748
201207,"Ethiopia",4440
201208,"Ethiopia",597462
201209,"Ethiopia",726424
201210,"Ethiopia",814541
201211,"Ethiopia",144919
201212,"Ethiopia",1241560
201301,"Ethiopia",3587
201302,"Ethiopia",17443
201303,"Ethiopia",295509
201305,"Ethiopia",469846
201306,"Ethiopia",875394
201307,"Ethiopia",768023
201308,"Ethiopia",1897
201309,"Ethiopia",1197733
201310,"Ethiopia",667972
201311,"Ethiopia",200213
201312,"Ethiopia",518250
201401,"Ethiopia",9379
201403,"Ethiopia",431925
201404,"Ethiopia",236324
201405,"Ethiopia",24571
201406,"Ethiopia",161534
201407,"Ethiopia",971398
201408,"Ethiopia",460629
201409,"Ethiopia",1271127
201410,"Ethiopia",1204378
201411,"Ethiopia",69938
201412,"Ethiopia",972456
201501,"Ethiopia",163248
201502,"Ethiopia",215785
201503,"Ethiopia",12349
201504,"Ethiopia",176349
201505,"Ethiopia",428991
201506,"Ethiopia",1152528
201507,"Ethiopia",225136
201508,"Ethiopia",785205
201509,"Ethiopia",172882
201510,"Ethiopia",269812
201511,"Ethiopia",1231838
201512,"Ethiopia",1164800
201601,"Ethiopia",154887
201602,"Ethiopia",595194
201603,"Ethiopia",159011
201604,"Ethiopia",496879
201605,"Ethiopia",167389
201606,"Ethiopia",642423
201607,"Ethiopia",555535
201608,"Ethiopia",680249
201609,"Ethiopia",1108601
201610,"Ethiopia",70794
201611,"Ethiopia",178301
201612,"Ethiopia",971561
201701,"Ethiopia",383980
201702,"Ethiopia",162550
201703,"Ethiopia",247407
201704,"Ethiopia",5289
201705,"Ethiopia",315371
201706,"Ethiopia",15413
201707,"Ethiopia",963642
201708,"Ethiopia",285568
201709,"Ethiopia",1047087
201710,"Ethiopia",1531184
201711,"Ethiopia",34533
201712,"Ethiopia",95909
201801,"Ethiopia",47645
201802,"Ethiopia",19057
201803,"Ethiopia",182733
201804,"Ethiopia",271965
201805,"Ethiopia",304934
201806,"Ethiopia",382774
201807,"Ethiopia",380031
201808,"Ethiopia",387942
201809,"Ethiopia",1467879
201810,"Ethiopia",995479
201811,"Ethiopia",1078950
201812,"Ethiopia",150759
201901,"Ethiopia",72836
201902,"Ethiopia",454056
201903,"Ethiopia",194195
201904,"Ethiopia",464121
201905,"Ethiopia",9608
201906,"Ethiopia",82112
201907,"Ethiopia",1263262
201908,"Ethiopia",1010246
201909,"Ethiopia",1816750
201910,"Ethiopia",651284
201911,"Ethiopia",761048
201912,"Ethiopia",165696
202001,"Ethiopia",4995
202002,"Ethiopia",318039
202003,"Ethiopia",18145
202004,"Ethiopia",128380
202005,"Ethiopia",507653
202006,"Ethiopia",390989
202007,"Ethiopia",1159726
202008,"Ethiopia",481498
202009,"Ethiopia",1163994
202010,"Ethiopia",286962
202011,"Ethiopia",517804
202012,"Ethiopia",527000
202101,"Ethiopia",335784
202102,"Ethiopia",372606
202103,"Ethiopia",312014
202104,"Ethiopia",375380
202105,"Ethiopia",328281
202106,"Ethiopia",273329
202107,"Ethiopia",557185
202108,"Ethiopia",975240
202109,"Ethiopia",948962
202110,"Ethiopia",626825
202111,"Ethiopia",647256
202112,"Ethiopia",961426
200609,"Faeroe Islands",204
200709,"Faeroe Islands",6257
200710,"Faeroe Islands",3820
200711,"Faeroe Islands",6334
200802,"Faeroe Islands",10256
200804,"Faeroe Islands",28192
200805,"Faeroe Islands",15667
200806,"Faeroe Islands",36688
200807,"Faeroe Islands",47164
200808,"Faeroe Islands",29419
200810,"Faeroe Islands",70402
200811,"Faeroe Islands",33060
200902,"Faeroe Islands",14554
200903,"Faeroe Islands",3022
200904,"Faeroe Islands",128591
200905,"Faeroe Islands",1527
200906,"Faeroe Islands",465
200907,"Faeroe Islands",3524
200909,"Faeroe Islands",4244
200910,"Faeroe Islands",758
200912,"Faeroe Islands",2423
201003,"Faeroe Islands",1071
201004,"Faeroe Islands",93137
201005,"Faeroe Islands",7852
201008,"Faeroe Islands",2372
201103,"Faeroe Islands",434
201111,"Faeroe Islands",6751
201203,"Faeroe Islands",3994
201210,"Faeroe Islands",455
201211,"Faeroe Islands",299
201306,"Faeroe Islands",689
201311,"Faeroe Islands",518
201312,"Faeroe Islands",1
201403,"Faeroe Islands",7514
201404,"Faeroe Islands",349
201406,"Faeroe Islands",230
201503,"Faeroe Islands",338
201506,"Faeroe Islands",387
201509,"Faeroe Islands",2698
201511,"Faeroe Islands",12547
201512,"Faeroe Islands",74
201601,"Faeroe Islands",15045
201603,"Faeroe Islands",978
201610,"Faeroe Islands",12600
201702,"Faeroe Islands",1005
201703,"Faeroe Islands",269
201705,"Faeroe Islands",271
201710,"Faeroe Islands",11183
201803,"Faeroe Islands",1496
201808,"Faeroe Islands",256
201809,"Faeroe Islands",3788
201903,"Faeroe Islands",45
201904,"Faeroe Islands",16102
201905,"Faeroe Islands",353318
201908,"Faeroe Islands",289
201909,"Faeroe Islands",950
201911,"Faeroe Islands",2678
201912,"Faeroe Islands",495
202001,"Faeroe Islands",1328
202007,"Faeroe Islands",39
202008,"Faeroe Islands",1
202011,"Faeroe Islands",1361
202012,"Faeroe Islands",3120
202101,"Faeroe Islands",196
202102,"Faeroe Islands",14951
202103,"Faeroe Islands",532
202104,"Faeroe Islands",3373
202107,"Faeroe Islands",2620
202108,"Faeroe Islands",2103
202109,"Faeroe Islands",15478
202110,"Faeroe Islands",83201
200201,"Falkland Islands",38
200206,"Falkland Islands",15146
200309,"Falkland Islands",76704
200610,"Falkland Islands",251
200701,"Falkland Islands",3318
200708,"Falkland Islands",525
200902,"Falkland Islands",14
200903,"Falkland Islands",346
201001,"Falkland Islands",352
201004,"Falkland Islands",68
201105,"Falkland Islands",89
201108,"Falkland Islands",18
201305,"Falkland Islands",8
201308,"Falkland Islands",657
201312,"Falkland Islands",57800
201407,"Falkland Islands",42608
201508,"Falkland Islands",448
201509,"Falkland Islands",222
201510,"Falkland Islands",307
201511,"Falkland Islands",3851
201603,"Falkland Islands",315
201605,"Falkland Islands",107
201606,"Falkland Islands",1245
201610,"Falkland Islands",1470
201703,"Falkland Islands",49654
201706,"Falkland Islands",164
201707,"Falkland Islands",1035
201711,"Falkland Islands",2040
201712,"Falkland Islands",1837
201802,"Falkland Islands",9088
201804,"Falkland Islands",49
201806,"Falkland Islands",17617
201809,"Falkland Islands",73
201901,"Falkland Islands",328
201906,"Falkland Islands",5297
201907,"Falkland Islands",432
201908,"Falkland Islands",88
201910,"Falkland Islands",125
202002,"Falkland Islands",1781
202007,"Falkland Islands",66
202010,"Falkland Islands",602
202101,"Falkland Islands",213
200001,"Fiji",2701713
200002,"Fiji",4834276
200003,"Fiji",5382571
200004,"Fiji",4156593
200005,"Fiji",4180108
200006,"Fiji",4408994
200007,"Fiji",4351404
200008,"Fiji",4854255
200009,"Fiji",4767818
200010,"Fiji",4674907
200011,"Fiji",5395809
